id,time,x1,y1,z1,,,,,,,x2,y2,z2,,,,,,,x3,y3,z3,,,,,,,x4,y4,z4,,,,,,
835,6.958333,1.582603,1.655804,0.83343,1.633471,1.635343,0.927254,0.345149,1.646374,1.897582,0.056848,1.773772,-0.917928,0.009919,1.858746,-0.901965,-1.508486,1.754262,1.090563,-1.449977,1.702635,1.118639,-1.574146,1.76325,1.176918,0.385949,1.582189,1.925923,0.232895,1.580385,1.843462,1.729402,1.63093,0.777844,0.122177,1.925387,-0.898705
836,6.966667,1.580133,1.655173,0.838544,1.630886,1.635139,0.932424,0.339748,1.646561,1.898003,0.05914,1.774131,-0.91765,0.012785,1.858857,-0.901876,-1.511481,1.729073,1.081851,-1.452842,1.678791,1.111922,-1.577868,1.740502,1.167292,0.380158,1.582133,1.926397,0.227246,1.581203,1.843668,1.726984,1.63048,0.783161,0.125163,1.925402,-0.899476
837,6.975,1.577543,1.654379,0.843446,1.628331,1.634943,0.937488,0.334439,1.646936,1.898521,0.061325,1.774396,-0.917775,0.015419,1.859709,-0.901712,-1.514012,1.703986,1.073594,-1.455423,1.654995,1.10582,-1.581217,1.717836,1.158061,0.374398,1.582166,1.926787,0.221624,1.582346,1.843743,1.724574,1.630064,0.788273,0.128253,1.92547,-0.900503
838,6.983333,1.574958,1.653498,0.848106,1.625637,1.634708,0.942302,0.329064,1.647515,1.899025,0.06331,1.774748,-0.917526,0.018006,1.860553,-0.901853,-1.516053,1.678843,1.065885,-1.457525,1.63127,1.100284,-1.584222,1.695228,1.149111,0.368579,1.582402,1.927374,0.216022,1.583744,1.843742,1.722267,1.629764,0.793344,0.131047,1.925622,-0.902131
839,6.991667,1.572343,1.652669,0.852455,1.622903,1.634548,0.946817,0.323716,1.648129,1.899565,0.065284,1.775067,-0.917065,0.020368,1.861256,-0.902078,-1.517843,1.654004,1.058695,-1.45945,1.607907,1.095309,-1.58708,1.672632,1.14053,0.362508,1.582745,1.928032,0.210478,1.585293,1.84377,1.719935,1.629502,0.798266,0.133682,1.925995,-0.9041
840,7,1.56968,1.651968,0.856524,1.619855,1.634491,0.951205,0.318235,1.648967,1.900137,0.067422,1.775365,-0.916657,0.022678,1.861913,-0.902463,-1.519472,1.629301,1.052016,-1.461341,1.584826,1.090699,-1.589807,1.650085,1.13239,0.356562,1.583262,1.92848,0.20488,1.586901,1.843688,1.717567,1.629206,0.803157,0.136028,1.92653,-0.906365
841,7.008333,1.567009,1.651362,0.860327,1.616579,1.634552,0.955433,0.312669,1.649959,1.900701,0.069477,1.775769,-0.91607,0.024899,1.862474,-0.902802,-1.521193,1.605021,1.045802,-1.46302,1.562189,1.086524,-1.59254,1.627519,1.124649,0.350725,1.583997,1.928842,0.199289,1.588605,1.843592,1.715237,1.628726,0.807963,0.138099,1.927065,-0.908967
842,7.016667,1.564178,1.650828,0.863929,1.613262,1.634822,0.959496,0.307026,1.651011,1.90126,0.071598,1.776189,-0.915096,0.026873,1.862887,-0.903224,-1.52292,1.580998,1.040165,-1.464783,1.53991,1.082676,-1.595317,1.605086,1.117649,0.344705,1.584776,1.929258,0.19363,1.590447,1.843415,1.712791,1.628178,0.812624,0.139941,1.927554,-0.911807
843,7.025,1.5613,1.65034,0.867401,1.609768,1.635295,0.963322,0.301413,1.652216,1.901865,0.073493,1.776494,-0.913651,0.028828,1.863443,-0.903585,-1.524734,1.557331,1.035095,-1.466515,1.518278,1.079201,-1.598126,1.582793,1.11122,0.338529,1.58574,1.929883,0.187979,1.592301,1.843239,1.710223,1.627588,0.817202,0.141739,1.928044,-0.91485
844,7.033333,1.55823,1.649984,0.870699,1.606215,1.635925,0.967062,0.295705,1.653598,1.902468,0.075101,1.776863,-0.912584,0.030564,1.863917,-0.904093,-1.526588,1.534207,1.030586,-1.468161,1.497064,1.076214,-1.600934,1.560617,1.105472,0.332491,1.586843,1.930342,0.182415,1.594205,1.843008,1.707579,1.626933,0.821559,0.143278,1.928269,-0.917912
845,7.041667,1.555149,1.649759,0.873897,1.602702,1.636559,0.970705,0.289862,1.654772,1.903201,0.07663,1.777169,-0.911812,0.032223,1.864456,-0.904789,-1.528211,1.511789,1.026627,-1.469695,1.476554,1.073463,-1.603504,1.538914,1.100286,0.326397,1.587947,1.930921,0.176841,1.596246,1.842726,1.70478,1.626523,0.825835,0.14484,1.928426,-0.920829
846,7.05,1.552015,1.649677,0.876942,1.599009,1.637372,0.974158,0.284131,1.656208,1.903725,0.077875,1.777434,-0.911495,0.0336,1.864924,-0.905792,-1.52968,1.490054,1.023011,-1.471074,1.456635,1.071234,-1.605851,1.517571,1.095559,0.320193,1.589066,1.93144,0.17122,1.598304,1.842371,1.701932,1.6263,0.829956,0.146351,1.92844,-0.923698
847,7.058333,1.54889,1.649851,0.879865,1.595226,1.638139,0.977402,0.278247,1.657558,1.904474,0.078918,1.777685,-0.911656,0.034968,1.865419,-0.90726,-1.530915,1.46889,1.01985,-1.472409,1.437047,1.069224,-1.60829,1.496799,1.091075,0.313859,1.590111,1.932086,0.165471,1.600376,1.842131,1.699079,1.626496,0.833987,0.147841,1.928194,-0.926352
848,7.066667,1.545751,1.650411,0.88266,1.591397,1.639082,0.980571,0.272397,1.658944,1.90507,0.079843,1.777802,-0.912371,0.036095,1.865654,-0.909167,-1.531978,1.448076,1.01692,-1.473713,1.417894,1.06746,-1.610523,1.476331,1.086705,0.307545,1.591273,1.932623,0.159664,1.602451,1.841937,1.69633,1.627218,0.837986,0.149198,1.927895,-0.928899
849,7.075,1.542606,1.651089,0.885344,1.587507,1.639963,0.983692,0.266365,1.660368,1.90558,0.080536,1.777687,-0.913383,0.03706,1.865742,-0.91148,-1.533089,1.427605,1.014081,-1.474978,1.39905,1.0658,-1.612798,1.456022,1.082578,0.301153,1.592382,1.933154,0.1538,1.604489,1.841752,1.693622,1.628336,0.841924,0.150493,1.927407,-0.931192
850,7.083333,1.539475,1.652123,0.888031,1.583541,1.640795,0.986764,0.260144,1.661509,1.906365,0.081297,1.777335,-0.914733,0.037943,1.86561,-0.913907,-1.53432,1.407263,1.011566,-1.476375,1.380366,1.064352,-1.614932,1.435971,1.078682,0.294646,1.593533,1.933597,0.147725,1.606427,1.841611,1.690974,1.629769,0.845918,0.151736,1.926822,-0.933311
851,7.091667,1.536454,1.653285,0.890786,1.579589,1.641787,0.989834,0.253863,1.662857,1.906924,0.081817,1.776782,-0.915846,0.038729,1.865156,-0.916403,-1.535773,1.38704,1.009096,-1.477878,1.361943,1.062863,-1.617216,1.41611,1.075087,0.288168,1.594691,1.934149,0.141597,1.608259,1.841434,1.688292,1.631552,0.849944,0.152708,1.926077,-0.935191
852,7.1,1.533383,1.654642,0.893664,1.575601,1.642844,0.993001,0.247414,1.663904,1.907764,0.082609,1.776085,-0.917967,0.039391,1.864421,-0.918947,-1.537393,1.366842,1.006769,-1.479434,1.343677,1.06131,-1.619551,1.396258,1.071622,0.281454,1.595405,1.934471,0.135222,1.60994,1.841388,1.685666,1.633484,0.85404,0.153596,1.925198,-0.936812
853,7.108333,1.530274,1.656065,0.896643,1.571914,1.643663,0.99629,0.240583,1.664778,1.908482,0.083261,1.775105,-0.919858,0.039993,1.86341,-0.921423,-1.539139,1.346532,1.004491,-1.481105,1.325522,1.059873,-1.621928,1.376476,1.068475,0.274567,1.596111,1.934637,0.128759,1.611586,1.841276,1.682919,1.635498,0.858102,0.154338,1.924224,-0.938287
854,7.116667,1.527169,1.657528,0.899865,1.568194,1.6448,0.999684,0.233928,1.66592,1.908851,0.084033,1.773878,-0.92177,0.040508,1.862053,-0.923848,-1.540873,1.326248,1.002467,-1.482674,1.307567,1.058485,-1.624267,1.356833,1.065285,0.267607,1.596729,1.934888,0.122192,1.613074,1.841166,1.680139,1.637586,0.862153,0.154873,1.923084,-0.939697
855,7.125,1.524092,1.659017,0.903148,1.56446,1.646122,1.003067,0.227058,1.666566,1.909394,0.085078,1.772325,-0.923537,0.04112,1.860348,-0.926166,-1.542412,1.306104,1.000506,-1.484045,1.289799,1.057214,-1.626266,1.337193,1.062389,0.260692,1.597495,1.935174,0.11532,1.614407,1.841067,1.677305,1.639697,0.866153,0.15529,1.921969,-0.940956
856,7.133333,1.521021,1.660601,0.906548,1.560939,1.647369,1.006585,0.220139,1.667351,1.909677,0.085983,1.770671,-0.925058,0.041748,1.858619,-0.928172,-1.543554,1.286341,0.99876,-1.4852,1.272443,1.056104,-1.628139,1.317875,1.059455,0.253486,1.597805,1.935099,0.108433,1.615678,1.841004,1.674401,1.641787,0.870192,0.155593,1.920738,-0.942119
857,7.141667,1.517904,1.662313,0.910005,1.557355,1.648642,1.010182,0.213063,1.667862,1.910023,0.086708,1.769025,-0.92694,0.042222,1.856709,-0.930206,-1.544235,1.267077,0.997039,-1.486077,1.255506,1.055011,-1.629676,1.298766,1.056341,0.246292,1.598477,1.935223,0.101223,1.616984,1.840965,1.671471,1.643862,0.874189,0.155961,1.919229,-0.94314
858,7.15,1.51478,1.664084,0.913475,1.553935,1.649991,1.013824,0.205815,1.668312,1.910321,0.087456,1.767158,-0.92899,0.042568,1.854616,-0.932433,-1.544578,1.248167,0.995217,-1.4867,1.238832,1.053827,-1.63089,1.279932,1.053253,0.238975,1.598612,1.935101,0.09393,1.61799,1.840934,1.668546,1.645828,0.878351,0.156441,1.917698,-0.943757
859,7.158333,1.511666,1.665934,0.917065,1.550381,1.65148,1.017569,0.198575,1.668686,1.910359,0.088218,1.76531,-0.930863,0.043222,1.85273,-0.934646,-1.544636,1.229409,0.993461,-1.486978,1.222576,1.052624,-1.631861,1.261193,1.050019,0.231433,1.598848,1.934895,0.086383,1.619008,1.840975,1.665603,1.647701,0.882498,0.15695,1.916065,-0.944151
860,7.166667,1.50848,1.667857,0.920758,1.54686,1.652907,1.021369,0.191041,1.669002,1.910405,0.089216,1.763339,-0.932761,0.043847,1.850579,-0.936772,-1.544394,1.21068,0.991652,-1.487032,1.206532,1.05137,-1.632594,1.242488,1.046774,0.223696,1.598846,1.934551,0.078523,1.619899,1.84102,1.662513,1.6495,0.886764,0.1575,1.914525,-0.944339
861,7.175,1.505213,1.669685,0.924599,1.543322,1.654437,1.025254,0.183278,1.669136,1.910219,0.090357,1.761253,-0.935223,0.044655,1.848418,-0.938776,-1.543835,1.192077,0.990043,-1.486812,1.190982,1.050206,-1.63301,1.223908,1.043681,0.21586,1.598796,1.933998,0.07044,1.620723,1.841078,1.659274,1.651152,0.890979,0.158132,1.912775,-0.94439
862,7.183333,1.501864,1.671532,0.928603,1.539785,1.655807,1.029272,0.175149,1.669218,1.910047,0.091347,1.759243,-0.936951,0.045624,1.846349,-0.940616,-1.542903,1.173888,0.988411,-1.486124,1.175919,1.04884,-1.632886,1.205713,1.040402,0.207754,1.59882,1.933319,0.061941,1.621259,1.841171,1.655946,1.652818,0.89504,0.159052,1.910958,-0.944323
863,7.191667,1.498425,1.67328,0.932702,1.536314,1.656966,1.03326,0.166876,1.669353,1.909418,0.09247,1.757078,-0.938813,0.046748,1.844349,-0.942423,-1.541119,1.156072,0.986747,-1.485019,1.16138,1.047491,-1.632304,1.187744,1.037048,0.199536,1.598695,1.932346,0.053108,1.621537,1.841245,1.652533,1.654426,0.899159,0.160296,1.908973,-0.944053
864,7.2,1.494942,1.67494,0.936796,1.532731,1.658002,1.037242,0.158182,1.669372,1.90895,0.093694,1.754972,-0.940517,0.048153,1.84233,-0.944246,-1.538916,1.138939,0.985237,-1.483462,1.14729,1.04623,-1.631104,1.170335,1.033584,0.191131,1.598838,1.931245,0.043996,1.621618,1.84127,1.649055,1.656044,0.90319,0.161693,1.906835,-0.943611
865,7.208333,1.491455,1.676505,0.940856,1.529049,1.65897,1.041188,0.149102,1.669445,1.908053,0.095118,1.752899,-0.942276,0.049787,1.840247,-0.946029,-1.535879,1.122183,0.983781,-1.481379,1.133539,1.045145,-1.629184,1.153455,1.02987,0.182485,1.59891,1.929954,0.034575,1.621479,1.84116,1.645556,1.657731,0.907177,0.163382,1.904666,-0.942838
866,7.216667,1.487846,1.677834,0.944807,1.525368,1.659478,1.045006,0.139773,1.669565,1.906849,0.096827,1.750676,-0.944018,0.051665,1.838173,-0.947948,-1.531937,1.105866,0.982434,-1.478811,1.120108,1.044316,-1.626602,1.137214,1.025929,0.17367,1.598957,1.928393,0.024895,1.621134,1.840852,1.642011,1.659385,0.911137,0.165288,1.902328,-0.941701
867,7.225,1.484269,1.678987,0.948633,1.52171,1.659638,1.048767,0.130082,1.669574,1.905515,0.098672,1.74852,-0.946472,0.053798,1.836091,-0.950006,-1.527677,1.089767,0.98147,-1.47578,1.10668,1.043741,-1.623456,1.121333,1.021923,0.164536,1.599274,1.926731,0.01514,1.620599,1.840228,1.638515,1.660987,0.915047,0.16744,1.899865,-0.940088
868,7.233333,1.480655,1.680044,0.952323,1.517757,1.659695,1.052231,0.120138,1.669841,1.904013,0.100839,1.74638,-0.949615,0.056153,1.833974,-0.952007,-1.522697,1.073344,0.980867,-1.472523,1.093216,1.043592,-1.619708,1.105774,1.017918,0.155302,1.599533,1.924806,0.005107,1.619961,1.839371,1.634996,1.662591,0.918928,0.169741,1.897415,-0.938047
869,7.241667,1.476989,1.680796,0.955886,1.513816,1.659422,1.055685,0.110211,1.670042,1.90215,0.103226,1.74417,-0.952869,0.058977,1.832143,-0.954168,-1.517718,1.056706,0.980882,-1.469109,1.079621,1.04383,-1.615581,1.090358,1.014118,0.145937,1.600054,1.922894,-0.004929,1.619339,1.838389,1.631475,1.664016,0.922725,0.172335,1.8948,-0.935616
870,7.25,1.473245,1.681242,0.959331,1.509805,1.65888,1.058977,0.100301,1.670209,1.900068,0.106093,1.742146,-0.955587,0.062127,1.830386,-0.956128,-1.51257,1.039893,0.981694,-1.46541,1.066119,1.044315,-1.611195,1.074962,1.010818,0.136549,1.600512,1.920587,-0.015007,1.618844,1.837176,1.627846,1.665166,0.926456,0.174864,1.892148,-0.932956
871,7.258333,1.469395,1.68145,0.962591,1.50578,1.658177,1.062099,0.090311,1.670471,1.897925,0.109547,1.740323,-0.958524,0.06546,1.828366,-0.958054,-1.507431,1.023187,0.983166,-1.461341,1.053307,1.045091,-1.606566,1.059951,1.008102,0.127102,1.601012,1.918276,-0.02511,1.618356,1.835871,1.624197,1.666145,0.930049,0.177616,1.889508,-0.930095
872,7.266667,1.465484,1.681316,0.965644,1.501626,1.657301,1.065083,0.080399,1.670596,1.895652,0.113655,1.738551,-0.962392,0.069223,1.826284,-0.959868,-1.502133,1.006776,0.985392,-1.457442,1.040527,1.046,-1.601706,1.045174,1.005843,0.117493,1.601269,1.91581,-0.035174,1.618199,1.834243,1.620411,1.666744,0.933458,0.180331,1.886752,-0.926983
873,7.275,1.46151,1.680894,0.96861,1.497578,1.65622,1.067981,0.070413,1.670917,1.893299,0.118497,1.737099,-0.966319,0.073431,1.824324,-0.961605,-1.496819,0.991381,0.987791,-1.453024,1.029135,1.047076,-1.596488,1.030837,1.003887,0.107801,1.601689,1.913219,-0.04535,1.618228,1.832366,1.616538,1.667013,0.936697,0.183158,1.884115,-0.9237
874,7.283333,1.457396,1.680246,0.971384,1.493138,1.655161,1.070704,0.060387,1.671278,1.890663,0.123458,1.735453,-0.969656,0.077985,1.822506,-0.963478,-1.49085,0.977219,0.991498,-1.448175,1.019164,1.048356,-1.59076,1.017698,1.002287,0.097915,1.602192,1.910616,-0.055516,1.618381,1.830237,1.612548,1.666795,0.93981,0.186226,1.881389,-0.920413
875,7.291667,1.45322,1.679262,0.973932,1.488735,1.653821,1.073226,0.050202,1.671952,1.887953,0.12873,1.734156,-0.972229,0.082841,1.820775,-0.965668,-1.484531,0.965049,0.994885,-1.442859,1.01095,1.04951,-1.584517,1.006346,1.000632,0.087922,1.602853,1.907684,-0.065701,1.618747,1.827663,1.608455,1.666299,0.942712,0.189385,1.878784,-0.917207
876,7.3,1.448913,1.677978,0.976325,1.484125,1.652389,1.075703,0.039933,1.672667,1.884828,0.134685,1.733105,-0.975695,0.088168,1.819259,-0.967811,-1.477537,0.955358,0.997622,-1.437155,1.004266,1.05041,-1.577392,0.997155,0.998599,0.077889,1.603623,1.904587,-0.075875,1.619262,1.824751,1.604294,1.665233,0.945529,0.19269,1.876212,-0.914158
877,7.308333,1.444468,1.676539,0.978509,1.479394,1.650898,1.077934,0.029498,1.67368,1.881604,0.140926,1.732307,-0.978459,0.093963,1.818189,-0.970089,-1.469691,0.947857,0.99944,-1.430405,0.99938,1.050585,-1.570105,0.989623,0.996068,0.067688,1.604867,1.901425,-0.086083,1.619702,1.821417,1.600007,1.663829,0.948225,0.196327,1.87368,-0.911167
878,7.316667,1.439939,1.674744,0.980475,1.474486,1.649201,1.080074,0.018959,1.674793,1.878062,0.147475,1.731492,-0.981051,0.100021,1.816925,-0.971887,-1.461046,0.942504,1.000106,-1.422985,0.995926,1.050319,-1.561044,0.983655,0.993085,0.057359,1.606132,1.898153,-0.096253,1.62017,1.817673,1.595587,1.662112,0.950884,0.200247,1.871313,-0.908329
879,7.325,1.43525,1.672691,0.982202,1.469272,1.647319,1.082086,0.008287,1.676112,1.874281,0.154598,1.731078,-0.984011,0.106391,1.816033,-0.973448,-1.451612,0.938698,1.000165,-1.415,0.993968,1.049671,-1.551183,0.979574,0.988919,0.046933,1.607704,1.894878,-0.106374,1.620755,1.81364,1.59107,1.660007,0.95349,0.204437,1.868987,-0.905512
880,7.333333,1.430477,1.670388,0.983939,1.463941,1.645263,1.083937,-0.00222,1.677874,1.870432,0.16219,1.730746,-0.98612,0.113045,1.815201,-0.974843,-1.441561,0.936235,1.000174,-1.406388,0.993197,1.049195,-1.540253,0.976865,0.984015,0.036547,1.609873,1.891741,-0.116368,1.621476,1.809548,1.586375,1.657756,0.956021,0.208946,1.866729,-0.902705
881,7.341667,1.425489,1.667804,0.985428,1.458389,1.643027,1.085814,-0.012655,1.679869,1.86643,0.169834,1.730631,-0.987948,0.120337,1.814719,-0.976098,-1.430034,0.935476,1.000329,-1.397367,0.993764,1.049159,-1.528236,0.975207,0.97885,0.026346,1.612404,1.888758,-0.126148,1.622487,1.805581,1.581579,1.655293,0.95851,0.213782,1.864544,-0.899884
882,7.35,1.420307,1.664976,0.986919,1.452628,1.640627,1.08755,-0.022805,1.682268,1.862721,0.177915,1.730995,-0.989802,0.128034,1.814688,-0.977034,-1.418678,0.935747,1.001219,-1.388397,0.995388,1.049834,-1.515406,0.97438,0.973462,0.016351,1.615103,1.885679,-0.135938,1.623891,1.801892,1.576557,1.652736,0.960985,0.219031,1.862495,-0.897034
883,7.358333,1.414973,1.662004,0.988428,1.446744,1.638072,1.089261,-0.032512,1.684815,1.859056,0.186411,1.731541,-0.991478,0.135689,1.814436,-0.977864,-1.407165,0.936846,1.002949,-1.379168,0.998804,1.050131,-1.501889,0.974638,0.967994,0.006595,1.617898,1.882618,-0.145627,1.625713,1.798699,1.571389,1.650051,0.963442,0.224575,1.860505,-0.893973
884,7.366667,1.409443,1.65888,0.9898,1.440694,1.635378,1.090993,-0.04198,1.687453,1.8556,0.195087,1.732329,-0.992848,0.143815,1.814834,-0.9781,-1.395408,0.939263,1.005061,-1.369904,1.003396,1.050935,-1.488253,0.976043,0.962823,-0.00286,1.620442,1.879197,-0.155208,1.628226,1.795778,1.566017,1.647408,0.965877,0.230519,1.858533,-0.890927
885,7.375,1.403731,1.655709,0.99131,1.434504,1.632655,1.092679,-0.051083,1.690167,1.852424,0.204025,1.733067,-0.993641,0.152277,1.815156,-0.978036,-1.384596,0.943396,1.006045,-1.361184,1.009068,1.050802,-1.474481,0.978801,0.957215,-0.011945,1.623378,1.87616,-0.164783,1.631204,1.793332,1.560542,1.644613,0.968282,0.236893,1.856758,-0.88795
886,7.383333,1.39795,1.652537,0.992757,1.42816,1.629929,1.094446,-0.059938,1.692963,1.84932,0.212975,1.733819,-0.993915,0.160759,1.815449,-0.977333,-1.37415,0.949379,1.005782,-1.352182,1.016782,1.048789,-1.460859,0.98305,0.951102,-0.020891,1.625982,1.872849,-0.174231,1.634485,1.791077,1.554896,1.641796,0.970811,0.243822,1.855259,-0.885025
887,7.391667,1.392009,1.649425,0.994312,1.421556,1.627216,1.096228,-0.068541,1.695826,1.846345,0.221749,1.734568,-0.993501,0.169188,1.815781,-0.976151,-1.363568,0.957006,1.003679,-1.34328,1.025468,1.045251,-1.447672,0.989136,0.944263,-0.02974,1.628655,1.869549,-0.183594,1.638053,1.788877,1.5491,1.638824,0.973335,0.25125,1.854098,-0.882271
888,7.4,1.385932,1.646342,0.995951,1.414831,1.624462,1.098164,-0.077186,1.698841,1.843304,0.230423,1.735177,-0.992477,0.177729,1.815862,-0.974385,-1.353304,0.966118,0.999361,-1.334035,1.035547,1.03963,-1.434881,0.997284,0.936048,-0.038528,1.631238,1.866087,-0.192886,1.641621,1.786563,1.543097,1.635731,0.975929,0.259292,1.853267,-0.879634
889,7.408333,1.379649,1.643242,0.997621,1.407983,1.621834,1.100099,-0.0859,1.701795,1.840419,0.23897,1.735556,-0.990834,0.186281,1.816123,-0.97225,-1.342766,0.977031,0.992286,-1.323623,1.046806,1.031762,-1.422537,1.007484,0.926427,-0.047376,1.634065,1.862814,-0.202159,1.645218,1.784069,1.536963,1.632499,0.978655,0.267844,1.853032,-0.877301
890,7.416667,1.373256,1.640203,0.99945,1.400962,1.619264,1.102189,-0.09478,1.704817,1.837315,0.247557,1.735808,-0.988664,0.195021,1.816482,-0.969965,-1.33195,0.989363,0.982608,-1.313165,1.059544,1.02177,-1.410342,1.019998,0.915043,-0.056328,1.636949,1.85947,-0.211293,1.648671,1.781255,1.530636,1.629124,0.981414,0.27677,1.853126,-0.875116
891,7.425,1.366615,1.637191,1.001396,1.393818,1.616839,1.104393,-0.103767,1.707804,1.834291,0.25633,1.736123,-0.986153,0.203974,1.81691,-0.967452,-1.320347,1.003127,0.97044,-1.301738,1.073248,1.009929,-1.397996,1.034191,0.902037,-0.065401,1.639832,1.856278,-0.220424,1.651931,1.778106,1.524044,1.625561,0.984161,0.286009,1.853626,-0.872897
892,7.433333,1.359811,1.63407,1.003507,1.386473,1.614399,1.106749,-0.112893,1.710847,1.831147,0.26513,1.73644,-0.983378,0.213105,1.817514,-0.964805,-1.307898,1.018612,0.955916,-1.289352,1.088284,0.995985,-1.38552,1.049877,0.887566,-0.074623,1.642846,1.853165,-0.229419,1.655004,1.774629,1.517122,1.621711,0.986909,0.29551,1.854258,-0.870524
893,7.441667,1.352854,1.630916,1.005797,1.379051,1.612111,1.109279,-0.122199,1.713857,1.827976,0.274162,1.737033,-0.980526,0.222422,1.818268,-0.9619,-1.294652,1.035559,0.939609,-1.27711,1.104795,0.980777,-1.372673,1.067127,0.871901,-0.083936,1.645875,1.850128,-0.238384,1.657914,1.770983,1.510273,1.618325,0.989868,0.305303,1.854928,-0.868033
894,7.45,1.345606,1.627832,1.008189,1.371622,1.609885,1.111876,-0.131549,1.716787,1.824782,0.283297,1.737778,-0.977425,0.231892,1.819174,-0.958793,-1.280858,1.054063,0.921891,-1.264293,1.122739,0.964488,-1.359404,1.085876,0.854924,-0.093344,1.648834,1.847177,-0.247391,1.660677,1.767101,1.502908,1.614557,0.992627,0.315341,1.855724,-0.865403
895,7.458333,1.338265,1.624829,1.010686,1.364141,1.607745,1.114677,-0.140961,1.719581,1.821465,0.292353,1.738362,-0.974182,0.241565,1.820167,-0.955493,-1.266896,1.073959,0.903307,-1.251265,1.141814,0.947596,-1.345986,1.105915,0.837157,-0.102727,1.651858,1.844141,-0.256257,1.663186,1.763281,1.495747,1.611437,0.995581,0.325725,1.856631,-0.862691
896,7.466667,1.330832,1.62189,1.013319,1.356661,1.605681,1.117405,-0.150298,1.722333,1.818005,0.301456,1.739012,-0.97071,0.251359,1.821434,-0.951991,-1.253114,1.095092,0.88432,-1.239124,1.162066,0.930528,-1.332468,1.127396,0.818444,-0.111976,1.654758,1.841195,-0.265231,1.665521,1.759498,1.48834,1.608302,0.998496,0.336389,1.857681,-0.86001
